Symbol,Symbol,Price~,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int","OI Chg",IV,Time
EWZ|20240315|27.00P,EWZ,29.16,Put,27,2024-03-15,164,1.6,1.62,1.64,1.58,958,5225,unch,35.97%,"14:13 ET"
XLF|20240621|32.00C,XLF,32.31,Call,32,2024-06-21,262,2.9,2.92,2.94,2.99,959,727,unch,21.47%,"10:56 ET"
IYR|20231020|78.00C,IYR,75.21,Call,78,2023-10-20,17,0.51,0.53,0.54,0.52,961,488,unch,23.09%,"15:07 ET"
EEM|20240119|35.00P,EEM,37.28,Put,35,2024-01-19,108,0.73,0.75,0.76,0.71,1000,25220,unch,22.15%,"11:32 ET"
EWZ|20250117|27.00P,EWZ,29.16,Put,27,2025-01-17,472,2.89,3.15,3.4,2.87,1000,152,unch,36.40%,"10:50 ET"
IWM|20251219|120.00P,IWM,171.2,Put,120,2025-12-19,808,4.34,4.4,4.47,4.4,1000,455,unch,27.95%,"09:46 ET"
XLE|20240621|88.00P,XLE,88.52,Put,88,2024-06-21,262,6.65,6.68,6.7,6.7,1000,803,unch,27.26%,"10:19 ET"
SPY|20251219|445.00C,SPY,421.16,Call,445,2025-12-19,808,52,53.5,55,54,1001,1710,unch,19.45%,"10:15 ET"
XRT|20231215|63.00P,XRT,59.23,Put,63,2023-12-15,73,4.5,4.63,4.75,4.63,1001,1700,unch,23.69%,"15:17 ET"
SQQQ|20240119|16.00P,SQQQ,21.13,Put,16,2024-01-19,108,0.57,0.59,0.6,0.59,1002,1066,unch,59.88%,"14:14 ET"
XHB|20231215|72.00C,XHB,73.73,Call,72,2023-12-15,73,4.95,5,5.05,4.85,1002,159,unch,29.18%,"14:36 ET"
UVXY1|20240119|5.00C,UVXY,18.57,Call,5,2024-01-19,108,0.1,0.12,0.14,0.12,1010,5450,unch,0.00%,"11:48 ET"
VXX|20231006|25.50C,VXX,25.59,Call,25.5,2023-10-06,3,1.16,1.18,1.2,1.27,1021,610,unch,111.53%,"15:13 ET"
SPY|20250117|420.00P,SPY,421.16,Put,420,2025-01-17,472,25.75,27.63,29.51,27.8,1033,2711,unch,19.75%,"15:08 ET"
EWZ|20240621|28.00P,EWZ,29.16,Put,28,2024-06-21,262,2.64,2.68,2.72,2.62,1035,393,unch,36.30%,"14:43 ET"
SMH|20231020|145.50P,SMH,142.7,Put,145.5,2023-10-20,17,5,5.05,5.1,4.2,1067,395,unch,29.67%,"12:17 ET"
EEM|20231215|39.00C,EEM,37.28,Call,39,2023-12-15,73,0.65,0.68,0.7,0.67,1086,3985,unch,19.04%,"14:06 ET"
SPY|20240621|335.00P,SPY,421.16,Put,335,2024-06-21,262,4.92,4.93,4.94,4.99,1123,8863,unch,26.20%,"14:29 ET"
EMB|20231215|86.00P,EMB,80.31,Put,86,2023-12-15,73,5.6,5.88,6.15,5.91,1200,1600,unch,15.96%,"14:21 ET"
IEI|20231215|112.00P,IEI,112,Put,112,2023-12-15,73,0.8,0.9,1,0.87,1241,3886,unch,6.28%,"14:29 ET"
VXX|20231013|25.50P,VXX,25.59,Put,25.5,2023-10-13,10,1.53,1.56,1.59,1.54,1241,1096,unch,99.85%,"15:17 ET"
EEM|20240315|36.00P,EEM,37.28,Put,36,2024-03-15,164,1.21,1.26,1.31,1.27,1250,30520,unch,20.59%,"11:50 ET"
XBI|20240119|110.00P,XBI,70.5,Put,110,2024-01-19,108,39.3,39.38,39.45,39.33,1258,1134,unch,51.38%,"15:09 ET"
UVXY|20231006|18.50P,UVXY,18.57,Put,18.5,2023-10-06,3,1.04,1.06,1.08,1.08,1284,121,unch,177.96%,"15:21 ET"
XHB|20240119|72.00P,XHB,73.73,Put,72,2024-01-19,108,3.4,3.47,3.55,3.5,1298,2047,unch,29.54%,"12:01 ET"
QQQ|20231215|400.00P,QQQ,354.2,Put,400,2023-12-15,73,45.69,45.89,46.08,46.02,1300,381,unch,20.77%,"15:11 ET"
XLU|20231215|67.00P,XLU,56.86,Put,67,2023-12-15,73,10.05,10.1,10.15,10.2,1300,454,unch,23.01%,"15:11 ET"
EEM|20240621|41.00C,EEM,37.28,Call,41,2024-06-21,262,1.11,1.16,1.2,1.18,1343,3197,unch,18.24%,"10:12 ET"
TBT|20240119|30.00C,TBT,42.34,Call,30,2024-01-19,108,12.4,12.48,12.55,12.5,1351,9924,unch,0.00%,"14:35 ET"
SPY|20231117|419.00C,SPY,421.16,Call,419,2023-11-17,45,13.39,13.41,13.42,13.26,1418,1768,unch,19.00%,"15:17 ET"
GLD|20231020|180.50P,GLD,169.2,Put,180.5,2023-10-20,17,11.2,11.25,11.3,11.35,1432,416,unch,18.96%,"15:11 ET"
KRE|20240621|39.00P,KRE,39.93,Put,39,2024-06-21,262,3.7,3.73,3.75,3.7,1443,187,unch,35.01%,"14:41 ET"
VXX|20231020|24.50P,VXX,25.59,Put,24.5,2023-10-20,17,1.37,1.39,1.41,1.34,1465,136,unch,91.86%,"15:13 ET"
XLI|20240119|85.00P,XLI,99.65,Put,85,2024-01-19,108,0.72,0.75,0.77,0.7,1501,6607,unch,26.44%,"11:10 ET"
XLF|20251219|31.00P,XLF,32.31,Put,31,2025-12-19,808,2.57,2.62,2.66,2.64,1502,39160,unch,22.54%,"11:28 ET"
EWZ|20231013|29.00P,EWZ,29.16,Put,29,2023-10-13,10,0.53,0.54,0.54,0.51,1515,302,unch,31.72%,"14:54 ET"
XLF|20240621|32.00P,XLF,32.31,Put,32,2024-06-21,262,1.74,1.75,1.76,1.74,1527,30102,unch,20.80%,"15:00 ET"
XLF|20240315|35.00P,XLF,32.31,Put,35,2024-03-15,164,2.91,2.96,3,2.92,1539,12361,unch,16.66%,"14:45 ET"
SPY|20240621|555.00C,SPY,421.16,Call,555,2024-06-21,262,0.25,0.26,0.27,0.26,1540,9691,unch,13.11%,"14:32 ET"
ACWI|20231020|87.00P,ACWI,90.66,Put,87,2023-10-20,17,0.35,0.4,0.45,0.35,1551,1550,unch,20.24%,"12:16 ET"
KRE|20231006|40.00C,KRE,39.93,Call,40,2023-10-06,3,0.49,0.5,0.5,0.49,1551,220,unch,40.23%,"15:21 ET"
FXI|20231215|27.85C,FXI,25.74,Call,27.85,2023-12-15,73,0.63,0.65,0.66,0.66,1587,9631,unch,30.46%,"15:18 ET"
TLT|20240517|98.00C,TLT,85.07,Call,98,2024-05-17,227,1.63,1.67,1.7,1.67,1602,462,unch,18.80%,"14:59 ET"
QQQ|20250117|450.00C,QQQ,354.2,Call,450,2025-01-17,472,10.09,10.25,10.4,10.2,1613,2179,unch,19.21%,"15:07 ET"
KRE|20240119|61.00P,KRE,39.93,Put,61,2024-01-19,108,21.15,21.2,21.25,21.15,1620,1799,unch,51.53%,"15:07 ET"
HYG|20231215|63.00P,HYG,72.19,Put,63,2023-12-15,73,0.1,0.11,0.12,0.11,1684,14355,unch,19.08%,"12:32 ET"
SPY|20231215|404.00P,SPY,421.16,Put,404,2023-12-15,73,6.81,6.82,6.83,6.76,1700,4330,unch,20.16%,"14:00 ET"
VXX|20231103|33.00P,VXX,25.59,Put,33,2023-11-03,31,8.25,8.3,8.35,8.65,1710,1716,unch,109.84%,"11:58 ET"
GLD|20231215|196.00P,GLD,169.2,Put,196,2023-12-15,73,26.65,26.75,26.85,26.85,1930,350,unch,25.49%,"15:11 ET"
GLD|20231215|195.00P,GLD,169.2,Put,195,2023-12-15,73,25.65,25.75,25.85,25.85,1933,353,unch,24.83%,"15:11 ET"
EFA|20240315|70.00C,EFA,67.06,Call,70,2024-03-15,164,1.91,2.03,2.14,1.95,2000,1795,unch,18.50%,"10:03 ET"
FXI|20240315|24.85P,FXI,25.74,Put,24.85,2024-03-15,164,1.47,1.5,1.53,1.5,2000,9874,unch,29.91%,"10:22 ET"
ITB|20240119|95.00C,ITB,75.4,Call,95,2024-01-19,108,0.2,0.25,0.3,0.25,2003,3269,unch,24.73%,"12:15 ET"
XLK|20250117|130.00P,XLK,162.52,Put,130,2025-01-17,472,4.75,4.88,5,4.8,2007,4162,unch,28.51%,"14:22 ET"
ITB|20240119|90.00C,ITB,75.4,Call,90,2024-01-19,108,0.55,0.63,0.7,0.7,2008,3575,unch,25.96%,"12:15 ET"
IWM|20231215|215.00P,IWM,171.2,Put,215,2023-12-15,73,43.88,43.96,44.03,44.01,2015,395,unch,31.60%,"15:11 ET"
EFA|20240315|65.00P,EFA,67.06,Put,65,2024-03-15,164,1.94,2.07,2.2,2.11,2017,5179,unch,16.64%,"14:40 ET"
SPY|20240315|433.00C,SPY,421.16,Call,433,2024-03-15,164,17.3,17.38,17.46,17.22,2018,210,unch,16.84%,"14:23 ET"
SPY|20240328|505.00C,SPY,421.16,Call,505,2024-03-28,177,0.53,0.54,0.55,0.54,2060,438,unch,12.60%,"13:17 ET"
QQQ|20240920|420.00C,QQQ,354.2,Call,420,2024-09-20,353,11.68,11.88,12.08,11.86,2062,866,unch,19.72%,"14:05 ET"
IWM|20251219|150.00C,IWM,171.2,Call,150,2025-12-19,808,40.65,41.34,42.02,41.25,2155,197,unch,24.80%,"15:21 ET"
VXX|20231013|26.00P,VXX,25.59,Put,26,2023-10-13,10,1.84,1.87,1.9,1.89,2245,2164,unch,104.92%,"15:21 ET"
XBI|20231117|79.00C,XBI,70.5,Call,79,2023-11-17,45,0.48,0.5,0.52,0.42,2319,1384,unch,27.65%,"14:13 ET"
VXX|20231013|25.00P,VXX,25.59,Put,25,2023-10-13,10,1.25,1.28,1.31,1.25,2406,1222,unch,96.80%,"15:18 ET"
SPY|20240628|505.00C,SPY,421.16,Call,505,2024-06-28,269,1.87,1.92,1.97,2.06,2449,2439,unch,12.64%,"10:35 ET"
TQQQ|20231215|26.00P,TQQQ,34.32,Put,26,2023-12-15,73,1.2,1.21,1.21,1.15,2459,3552,unch,78.47%,"13:47 ET"
BKLN|20231215|21.00P,BKLN,20.88,Put,21,2023-12-15,73,0.29,0.38,0.47,0.3,2500,45041,unch,7.85%,"11:29 ET"
XLF|20250117|37.00C,XLF,32.31,Call,37,2025-01-17,472,1.55,1.58,1.6,1.63,2500,4129,unch,18.39%,"13:00 ET"
XLF|20250117|37.00P,XLF,32.31,Put,37,2025-01-17,472,4.95,5,5.05,4.84,2500,14704,unch,18.27%,"13:00 ET"
EMB|20231117|84.00P,EMB,80.31,Put,84,2023-11-17,45,3.75,3.83,3.9,3.82,2501,2523,unch,12.96%,"14:07 ET"
SPY|20231117|421.00C,SPY,421.16,Call,421,2023-11-17,45,12.13,12.14,12.15,12.09,2543,2197,unch,18.65%,"15:21 ET"
KRE|20231020|40.50C,KRE,39.93,Call,40.5,2023-10-20,17,0.95,0.96,0.97,0.94,2670,838,unch,36.12%,"14:15 ET"
QQQ|20231215|410.00P,QQQ,354.2,Put,410,2023-12-15,73,55.69,55.89,56.08,56.02,2800,901,unch,23.85%,"15:11 ET"
EWZ|20231020|29.50C,EWZ,29.16,Call,29.5,2023-10-20,17,0.64,0.65,0.65,0.66,2801,2056,unch,31.73%,"14:56 ET"
IWM|20251219|155.00P,IWM,171.2,Put,155,2025-12-19,808,11.16,11.26,11.36,11.4,3000,6091,unch,23.71%,"11:24 ET"
XLU|20231020|51.00P,XLU,56.86,Put,51,2023-10-20,17,0.08,0.08,0.09,0.11,3005,248,unch,31.95%,"14:24 ET"
XLY|20231215|160.00C,XLY,157.18,Call,160,2023-12-15,73,5.8,5.88,5.95,6.05,3006,3137,unch,23.57%,"14:43 ET"
SPY|20231013|442.00P,SPY,421.16,Put,442,2023-10-13,10,20.89,21.03,21.17,21.09,3044,1858,unch,17.66%,"15:00 ET"
QQQ|20231020|384.00P,QQQ,354.2,Put,384,2023-10-20,17,29.76,29.91,30.06,29.98,3153,843,unch,22.67%,"15:11 ET"
XBI|20231020|85.00P,XBI,70.5,Put,85,2023-10-20,17,14.3,14.38,14.45,14.31,3373,2892,unch,46.69%,"15:09 ET"
SPY|20241220|405.00C,SPY,421.16,Call,405,2024-12-20,444,56.7,57.04,57.38,56.95,3422,3924,unch,20.35%,"14:04 ET"
QQQ|20241220|370.00P,QQQ,354.2,Put,370,2024-12-20,444,35.28,35.66,36.04,35.81,3502,5257,unch,23.27%,"15:09 ET"
EEM|20240315|39.00C,EEM,37.28,Call,39,2024-03-15,164,1.19,1.23,1.28,1.21,3600,5642,unch,17.53%,"12:11 ET"
EFA|20231215|77.00P,EFA,67.06,Put,77,2023-12-15,73,9.9,10.13,10.35,10,3610,1500,unch,23.73%,"15:11 ET"
KRE|20240119|58.00P,KRE,39.93,Put,58,2024-01-19,108,18.15,18.2,18.25,18.19,3630,5012,unch,46.64%,"15:07 ET"
IWM|20231215|220.00P,IWM,171.2,Put,220,2023-12-15,73,48.88,48.95,49.02,49.01,3691,1011,unch,34.16%,"15:11 ET"
EMB|20231020|80.00P,EMB,80.31,Put,80,2023-10-20,17,0.64,0.67,0.7,0.69,3950,8050,unch,12.84%,"14:32 ET"
EEM|20231215|50.00P,EEM,37.28,Put,50,2023-12-15,73,12.65,12.73,12.8,12.72,4100,1351,unch,43.02%,"15:21 ET"
EEM|20231215|55.00P,EEM,37.28,Put,55,2023-12-15,73,17.65,17.73,17.8,17.72,4190,1000,unch,53.98%,"15:21 ET"
IEF|20231020|89.00P,IEF,89.85,Put,89,2023-10-20,17,0.48,0.51,0.53,0.48,4194,406,unch,11.82%,"14:37 ET"
IWM|20231117|195.00P,IWM,171.2,Put,195,2023-11-17,45,23.89,23.95,24.01,24.02,4195,2023,unch,23.31%,"15:11 ET"
IWM|20251219|150.00P,IWM,171.2,Put,150,2025-12-19,808,9.83,9.92,10.01,9.97,4400,12330,unch,24.31%,"13:59 ET"
EEM|20231215|45.00P,EEM,37.28,Put,45,2023-12-15,73,7.65,7.73,7.8,7.72,4480,1504,unch,30.39%,"15:21 ET"
SPY|20241220|380.00P,SPY,421.16,Put,380,2024-12-20,444,15.47,15.72,15.96,15.54,4530,16153,unch,22.00%,"13:30 ET"
XIU.TO|20231020|30.50P,XIU.TO,28.87,Put,30.5,2023-10-20,17,1.58,1.62,1.66,1.53,5000,7600,unch,19.41%,"12:32 ET"
HYG|20231027|73.50P,HYG,72.19,Put,73.5,2023-10-27,24,1.39,1.42,1.46,1.29,5001,6244,unch,9.42%,"11:50 ET"
HYG|20231027|72.00P,HYG,72.19,Put,72,2023-10-27,24,0.6,0.63,0.66,0.64,5084,5271,unch,11.00%,"15:16 ET"
IWM|20250117|170.00P,IWM,171.2,Put,170,2025-01-17,472,13.02,13.09,13.15,12.83,5505,16973,unch,22.29%,"12:07 ET"
IWM|20231215|210.00P,IWM,171.2,Put,210,2023-12-15,73,38.88,38.96,39.03,39.02,6207,1568,unch,29.24%,"15:11 ET"
XRT|20240119|68.00P,XRT,59.23,Put,68,2024-01-19,108,8.9,9,9.1,9.1,6270,6511,unch,25.39%,"14:16 ET"
FXI|20231020|24.00P,FXI,25.74,Put,24,2023-10-20,17,0.15,0.16,0.17,0.17,6305,12670,unch,34.61%,"14:26 ET"
EFA|20231215|80.00P,EFA,67.06,Put,80,2023-12-15,73,12.9,13.15,13.4,13,6580,2030,unch,14.68%,"15:11 ET"
ZEB.TO|20231020|32.50P,ZEB.TO,30.47,Put,32.5,2023-10-20,17,1.91,2.04,2.17,1.96,6900,6900,unch,31.06%,"13:40 ET"
URTY|20231020|37.00C,URTY,30.69,Call,37,2023-10-20,17,0.1,0.15,0.2,0.15,7262,863,unch,60.81%,"15:12 ET"
HYG|20240621|64.00P,HYG,72.19,Put,64,2024-06-21,262,0.65,0.8,0.95,0.74,7440,2972,unch,16.53%,"14:14 ET"
IWM|20231020|198.00P,IWM,171.2,Put,198,2023-10-20,17,26.91,26.96,27,27,7814,2004,unch,0.00%,"15:11 ET"
HYG|20231006|71.50P,HYG,72.19,Put,71.5,2023-10-06,3,0.11,0.13,0.15,0.12,8042,778,unch,14.80%,"14:43 ET"
SPY|20231215|475.00P,SPY,421.16,Put,475,2023-12-15,73,53.43,54.01,54.59,54.32,8190,2004,unch,21.18%,"15:11 ET"
XHB|20231215|60.00P,XHB,73.73,Put,60,2023-12-15,73,0.53,0.55,0.58,0.59,8239,1248,unch,37.82%,"14:06 ET"
XLF|20240315|32.00P,XLF,32.31,Put,32,2024-03-15,164,1.39,1.4,1.41,1.36,8335,24173,unch,20.71%,"13:45 ET"
ZEB.TO|20231117|34.00P,ZEB.TO,30.47,Put,34,2023-11-17,45,3.35,3.58,3.8,3.47,9810,13824,unch,34.67%,"13:08 ET"
ASHR|20231013|25.00P,ASHR,25.53,Put,25,2023-10-13,10,0.15,0.16,0.18,0.18,12947,10002,unch,24.09%,"11:08 ET"
XIU.TO|20231117|27.50P,XIU.TO,28.87,Put,27.5,2023-11-17,45,0.22,0.25,0.27,0.23,14000,25089,unch,19.26%,"11:22 ET"
ZEB.TO|20231215|30.00P,ZEB.TO,30.47,Put,30,2023-12-15,73,0.57,0.69,0.8,0.77,18000,5021,unch,20.41%,"11:21 ET"
XLF|20260116|26.00P,XLF,32.31,Put,26,2026-01-16,836,1.36,1.41,1.46,1.44,20000,2021,unch,25.97%,"12:55 ET"
FXI|20231117|25.85C,FXI,25.74,Call,25.85,2023-11-17,45,1.11,1.12,1.13,1.12,20414,1064,unch,31.83%,"14:41 ET"
HYG|20231215|64.00P,HYG,72.19,Put,64,2023-12-15,73,0.13,0.14,0.15,0.13,20922,481,unch,17.96%,"14:53 ET"
XIU.TO|20231117|31.00P,XIU.TO,28.87,Put,31,2023-11-17,45,2.08,2.12,2.16,2.06,23357,23365,unch,17.04%,"12:59 ET"
IWM|20240119|200.00P,IWM,171.2,Put,200,2024-01-19,108,28.87,28.96,29.04,29.02,24021,13891,unch,21.31%,"15:10 ET"
HYG|20231215|68.00P,HYG,72.19,Put,68,2023-12-15,73,0.41,0.45,0.49,0.42,27750,87027,unch,15.35%,"15:00 ET"
XLI|20231020|93.00P,XLI,99.65,Put,93,2023-10-20,17,0.24,0.26,0.27,0.25,37500,37506,unch,25.38%,"15:13 ET"
XLI|20231103|103.00C,XLI,99.65,Call,103,2023-11-03,31,0.9,0.93,0.95,0.92,37512,107,unch,17.81%,"15:13 ET"
TLT|20240315|92.00C,TLT,85.07,Call,92,2024-03-15,164,2.23,2.26,2.28,2.27,1212,270,+1,18.72%,"15:09 ET"
FXI|20231027|25.50P,FXI,25.74,Put,25.5,2023-10-27,24,0.62,0.64,0.65,0.62,1265,527,+1,28.56%,"13:15 ET"
TQQQ|20250117|55.00C,TQQQ,34.32,Call,55,2025-01-17,472,4,4.08,4.15,4.25,1560,1706,+1,55.40%,"11:18 ET"
QQQ|20240315|340.00P,QQQ,354.2,Put,340,2024-03-15,164,13.59,13.61,13.63,13.62,1619,20929,+1,24.54%,"14:33 ET"
SPY|20231229|454.00C,SPY,421.16,Call,454,2023-12-29,87,2.5,2.52,2.54,2.51,1872,223,+1,13.59%,"14:40 ET"
QQQ|20231005|365.00C,QQQ,354.2,Call,365,2023-10-05,2,0.12,0.13,0.13,0.13,1957,1255,+1,24.49%,"15:19 ET"
QQQ|20231215|210.00P,QQQ,354.2,Put,210,2023-12-15,73,0.16,0.17,0.17,0.16,2000,45220,+1,49.47%,"14:16 ET"
XOP|20231006|142.50P,XOP,142.42,Put,142.5,2023-10-06,3,2.01,2.04,2.07,2.21,2081,2220,+1,35.40%,"13:04 ET"
LQD|20231020|102.00C,LQD,99.44,Call,102,2023-10-20,17,0.37,0.4,0.43,0.35,2322,11592,+1,14.15%,"14:24 ET"
IWM|20240216|160.00P,IWM,171.2,Put,160,2024-02-16,136,4.32,4.34,4.35,4.24,2564,4516,+1,23.81%,"15:04 ET"
QQQ|20240621|310.00P,QQQ,354.2,Put,310,2024-06-21,262,10.33,10.36,10.38,10.26,2762,20578,+1,27.23%,"14:58 ET"
SPY|20231020|414.00C,SPY,421.16,Call,414,2023-10-20,17,11.92,11.95,11.97,11.85,2838,9018,+1,20.67%,"15:08 ET"
TLT|20231027|88.50P,TLT,85.07,Put,88.5,2023-10-27,24,3.95,4,4.05,3.65,2933,286,+1,21.88%,"13:04 ET"
FXI|20240216|29.00C,FXI,25.74,Call,29,2024-02-16,136,0.63,0.65,0.67,0.66,4602,4780,+1,27.13%,"14:55 ET"
FXI|20231020|25.50P,FXI,25.74,Put,25.5,2023-10-20,17,0.52,0.54,0.55,0.53,10592,32250,+1,29.64%,"15:08 ET"
XBI|20250117|60.00P,XBI,70.5,Put,60,2025-01-17,472,3.75,3.83,3.9,3.8,500,540,+1,31.92%,"10:40 ET"
MJ|20240119|3.00P,MJ,3.43,Put,3,2024-01-19,108,0.2,0.23,0.25,0.27,502,859,+1,61.65%,"13:10 ET"
QQQ|20231117|385.00P,QQQ,354.2,Put,385,2023-11-17,45,30.88,30.99,31.11,30.67,502,1735,+1,17.64%,"14:55 ET"
QQQ|20240119|450.00C,QQQ,354.2,Call,450,2024-01-19,108,0.08,0.08,0.09,0.11,511,4495,+1,16.82%,"10:36 ET"
KRE|20231013|42.00C,KRE,39.93,Call,42,2023-10-13,10,0.22,0.23,0.23,0.23,516,806,+1,34.82%,"14:46 ET"
QQQ|20231229|370.00P,QQQ,354.2,Put,370,2023-12-29,87,21.45,21.54,21.63,21.27,520,7190,+1,20.52%,"14:43 ET"
URA|20231013|26.50P,URA,25.39,Put,26.5,2023-10-13,10,1.4,1.45,1.5,1.25,531,1069,+1,49.10%,"11:02 ET"
SPY|20231011|421.00C,SPY,421.16,Call,421,2023-10-11,8,4.79,4.8,4.81,4.8,552,444,+1,18.61%,"15:21 ET"
IWM|20240119|168.00P,IWM,171.2,Put,168,2024-01-19,108,5.85,5.87,5.89,5.8,568,2241,+1,21.98%,"14:54 ET"
UVIX|20231117|8.00C,UVIX,4.19,Call,8,2023-11-17,45,0.35,0.4,0.45,0.4,589,2880,+1,200.89%,"15:08 ET"
GLD|20240119|183.00C,GLD,169.2,Call,183,2024-01-19,108,1.3,1.32,1.33,1.31,591,1294,+1,12.99%,"14:37 ET"
QQQ|20231013|344.00C,QQQ,354.2,Call,344,2023-10-13,10,12.84,12.9,12.96,13.24,603,485,+1,27.29%,"13:58 ET"
SPY|20231229|350.00P,SPY,421.16,Put,350,2023-12-29,87,1.69,1.7,1.71,1.71,619,12962,+1,27.62%,"15:19 ET"
IWM|20240920|185.00C,IWM,171.2,Call,185,2024-09-20,353,10.86,10.93,11.01,11.04,620,148,+1,20.81%,"13:30 ET"
IWM|20240920|185.00P,IWM,171.2,Put,185,2024-09-20,353,18.55,18.66,18.76,17.73,620,562,+1,20.08%,"10:04 ET"
SPY|20240621|405.00C,SPY,421.16,Call,405,2024-06-21,262,43.99,44.17,44.34,44.75,704,3207,+1,20.13%,"12:09 ET"
URA|20240119|28.00P,URA,25.39,Put,28,2024-01-19,108,4,4.2,4.4,4.2,708,649,+1,51.90%,"14:42 ET"
SPY|20250117|450.00C,SPY,421.16,Call,450,2025-01-17,472,28.94,30.79,32.64,30.85,760,777,+1,17.29%,"15:18 ET"
TMF|20231006|5.00P,TMF,4.28,Put,5,2023-10-06,3,0.7,0.73,0.75,0.71,773,1073,+1,133.25%,"14:28 ET"
QQQ|20240621|440.00C,QQQ,354.2,Call,440,2024-06-21,262,3.54,3.56,3.58,3.53,831,8412,+1,18.16%,"15:08 ET"
XLE|20231117|87.00P,XLE,88.52,Put,87,2023-11-17,45,2.3,2.32,2.33,2.45,861,1440,+1,25.78%,"14:30 ET"
SPY|20231027|421.00C,SPY,421.16,Call,421,2023-10-27,24,8.7,8.71,8.72,8.7,969,230,+1,18.89%,"15:21 ET"
EFA|20231215|67.00P,EFA,67.06,Put,67,2023-12-15,73,1.82,1.89,1.95,1.82,993,18747,+1,14.84%,"11:41 ET"
XHB|20231215|77.00C,XHB,73.73,Call,77,2023-12-15,73,2.33,2.38,2.43,2.29,1034,1112,+1,26.71%,"14:36 ET"
EWZ|20231013|28.50P,EWZ,29.16,Put,28.5,2023-10-13,10,0.35,0.36,0.37,0.28,1060,687,+1,33.33%,"14:01 ET"
SPY|20231013|419.00C,SPY,421.16,Call,419,2023-10-13,10,6.88,6.89,6.9,6.83,1098,573,+1,20.15%,"15:18 ET"
HYG|20231006|72.00P,HYG,72.19,Put,72,2023-10-06,3,0.23,0.25,0.27,0.26,1158,2531,+1,14.29%,"15:15 ET"
SPY|20240920|425.00C,SPY,421.16,Call,425,2024-09-20,353,37.33,37.62,37.91,37.79,504,139,+2,18.81%,"14:53 ET"
VXX|20231020|25.00C,VXX,25.59,Call,25,2023-10-20,17,2.4,2.43,2.45,2.42,506,34429,+2,90.68%,"15:21 ET"
VXX|20231020|27.00C,VXX,25.59,Call,27,2023-10-20,17,1.7,1.72,1.74,1.63,537,594,+2,99.56%,"14:52 ET"
TAN|20231117|50.00P,TAN,47.56,Put,50,2023-11-17,45,4,4.1,4.2,4.09,540,653,+2,41.43%,"14:51 ET"
VXX|20240119|20.00P,VXX,25.59,Put,20,2024-01-19,108,1.32,1.36,1.39,1.37,546,5925,+2,74.38%,"15:20 ET"
SOXL|20240216|20.00C,SOXL,17.74,Call,20,2024-02-16,136,2.94,2.96,2.97,3,724,883,+2,84.77%,"15:05 ET"
TBT|20231006|45.00C,TBT,42.34,Call,45,2023-10-06,3,0.14,0.15,0.16,0.13,739,531,+2,58.85%,"14:45 ET"
SQQQ|20231020|23.00C,SQQQ,21.13,Call,23,2023-10-20,17,0.71,0.72,0.72,0.73,766,4330,+2,75.94%,"15:13 ET"
UVXY|20231013|17.50P,UVXY,18.57,Put,17.5,2023-10-13,10,1.18,1.2,1.22,1.2,907,149,+2,147.41%,"15:21 ET"
SPY|20240920|360.00P,SPY,421.16,Put,360,2024-09-20,353,9.64,9.81,9.98,9.5,1014,5098,+2,23.60%,"13:40 ET"
TLT|20240119|70.00C,TLT,85.07,Call,70,2024-01-19,108,15.9,15.98,16.05,15.98,1031,116,+2,19.64%,"15:20 ET"
SPY|20231215|370.00P,SPY,421.16,Put,370,2023-12-15,73,2.35,2.36,2.37,2.36,1034,38572,+2,25.13%,"15:21 ET"
SPY|20250117|480.00C,SPY,421.16,Call,480,2025-01-17,472,15.5,16.43,17.35,17.05,1089,3338,+2,15.51%,"14:53 ET"
SPY|20231006|442.00P,SPY,421.16,Put,442,2023-10-06,3,20.89,21.03,21.17,21.18,1120,404,+2,31.03%,"15:11 ET"
TQQQ|20231215|28.00P,TQQQ,34.32,Put,28,2023-12-15,73,1.64,1.65,1.66,1.65,1166,2253,+2,75.26%,"15:19 ET"
XLF|20231229|32.00P,XLF,32.31,Put,32,2023-12-29,87,1.02,1.03,1.04,1.03,1172,999,+2,20.67%,"15:21 ET"
KRE|20231215|34.00P,KRE,39.93,Put,34,2023-12-15,73,0.63,0.64,0.65,0.64,1564,3485,+2,40.38%,"12:09 ET"
SPY|20231013|436.00C,SPY,421.16,Call,436,2023-10-13,10,0.55,0.56,0.56,0.53,1983,6343,+2,16.15%,"15:16 ET"
TQQQ|20231215|50.00C,TQQQ,34.32,Call,50,2023-12-15,73,0.27,0.28,0.28,0.29,2208,16078,+2,53.81%,"14:31 ET"
SPY|20231215|270.00P,SPY,421.16,Put,270,2023-12-15,73,0.3,0.31,0.31,0.29,2533,7123,+2,45.40%,"14:30 ET"
FXI|20240216|28.00C,FXI,25.74,Call,28,2024-02-16,136,0.89,0.91,0.93,0.93,3036,457,+2,27.45%,"14:55 ET"
EWC|20231020|32.00P,EWC,32.28,Put,32,2023-10-20,17,0.44,0.48,0.51,0.45,4001,444,+2,21.45%,"12:12 ET"
SPY|20231215|455.00C,SPY,421.16,Call,455,2023-12-15,73,1.88,1.89,1.9,1.86,4341,19392,+2,14.03%,"15:10 ET"
